id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
555256,SUD-2024-1-17497-465,2024,true,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,1,"""Sudan War Monitor,2024-12-03,Rapid Support Forces target Zamzam and Abu Shouk camps for displaced persons with artillery shellingقوات الدعم السريع تستهدف معسكري زمزم و ابو شوك للنازحين بالقصف المدفعي""",Sudan War Monitor,2024-12-03,Rapid Support Forces target Zamzam and Abu Shouk camps for displaced persons with artillery shellingقوات الدعم السريع تستهدف معسكري زمزم و ابو شوك للنازحين بالقصف المدفعي,Abu Shouk camp emergency room,1,Abu Shouk camp,Abu Shouk camp,North Darfur state,El Fasher district,13.730000,25.415000,POINT (25.415 13.73),149451,Sudan,625,Africa,1,1,2024-12-02 00:00:00.000,2024-12-02 00:00:00.000,0,0,0,1,1,1,1,625,
556230,SUD-2024-1-17497-477,2024,true,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,2,"""Darfur 24,2024-12-04,7 killed in Sudanese army airstrike on Mellit"";""Sudan War Monitor,2024-12-10,Sudanese Air Force kills nearly 200 civilians in attacks on markets""",Darfur 24;Sudan War Monitor,2024-12-04;2024-12-10,7 killed in Sudanese army airstrike on Mellit;Sudanese Air Force kills nearly 200 civilians in attacks on markets,a member of the resistance committees in Malit,1,Mellit town,"Kitab Shukran neighborhood, located south of the Mellit city",North Darfur state,Mellit district,14.133330,25.550000,POINT (25.55 14.13333),150172,Sudan,625,Africa,1,1,2024-12-03 00:00:00.000,2024-12-03 00:00:00.000,0,0,7,0,7,7,7,625,
556234,SUD-2024-1-17497-480,2024,true,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,2,"""Darfur 24,2024-12-04,Deaths and injuries in artillery shelling by the Rapid Support Forces on Zamzam camp"";""Sudan War Monitor,2024-12-09,Death toll in Zamzam IDP camp rises due to Rapid Support Forces artillery fireتزايد اعداد القتلى بمخيم زمزم للنازحين بسبب التدوين المدفعي لقوات الدعم السريع""",Darfur 24;Sudan War Monitor,2024-12-04;2024-12-09,Deaths and injuries in artillery shelling by the Rapid Support Forces on Zamzam camp;Death toll in Zamzam IDP camp rises due to Rapid Support Forces artillery fireتزايد اعداد القتلى بمخيم زمزم للنازحين بسبب التدوين المدفعي لقوات الدعم السريع,The senior management of Zamzam camp,1,Zamzam camp,Zamzam camp,North Darfur state,El Fasher district,13.483333,25.300000,POINT (25.3 13.483333),148731,Sudan,625,Africa,1,1,2024-12-04 00:00:00.000,2024-12-04 00:00:00.000,0,0,0,8,8,8,8,625,
555259,SUD-2024-1-17497-466,2024,true,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,3,"""Sudan War Monitor,2024-12-04,More than 81 citizens killed and injured in North Darfur Stateمصرع واصابة اكثر من 81 مواطن بولاية شمال دارفور"";""Darfur 24,2024-12-04,9 civilians killed, 11 others injured in airstrike on Al-Koma"";""Sudan War Monitor,2024-12-10,Sudanese Air Force kills nearly 200 civilians in attacks on markets""",Sudan War Monitor;Darfur 24;Sudan War Monitor,2024-12-04;2024-12-04;2024-12-10,"More than 81 citizens killed and injured in North Darfur Stateمصرع واصابة اكثر من 81 مواطن بولاية شمال دارفور;9 civilians killed, 11 others injured in airstrike on Al-Koma;Sudanese Air Force kills nearly 200 civilians in attacks on markets",the mayor of Al-Koma city; Sources from the city of Al-Koma; town’s rural hospital; local leaders,1,Kuma town,"city of Al-Koma,",North Darfur state,El Kuma district,13.933330,26.016660,POINT (26.01666 13.93333),149453,Sudan,625,Africa,1,1,2024-12-04 00:00:00.000,2024-12-04 00:00:00.000,0,0,9,0,9,45,9,625,
556232,SUD-2024-1-17497-479,2024,true,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,2,"""Darfur 24,2024-12-06,14 civilians killed in new artillery shelling by Rapid Support Forces on El Fasher"";""Radio Dabanga,2024-12-06,Sudan war: 7 killed in attack on North Darfur capital""",Darfur 24;Radio Dabanga,2024-12-06;2024-12-06,14 civilians killed in new artillery shelling by Rapid Support Forces on El Fasher;Sudan war: 7 killed in attack on North Darfur capital,eyewitnesses,1,Al Fashir town,livestock market and the southern neighborhoods surrounding the market in El Fasher,North Darfur state,El Fasher district,13.633333,25.350000,POINT (25.35 13.633333),149451,Sudan,625,Africa,1,1,2024-12-05 00:00:00.000,2024-12-05 00:00:00.000,0,0,15,0,15,15,15,625,
556377,SUD-2024-1-17497-482,2024,true,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,2,"""Darfur 24,2024-12-08,5 children killed in shell explosion in Al-Meiram, West Kordofan"";""Sudan War Monitor,2024-12-08,A projectile explosion kills five children and injures three in Al-Meiram locality, West Kordofanانفجار مقذوف يُودى بحياة خمسه أطفال وجرح ثلاثة بمحلية الميرم بغرب كردفان""",Darfur 24;Sudan War Monitor,2024-12-08;2024-12-08,"5 children killed in shell explosion in Al-Meiram, West Kordofan;A projectile explosion kills five children and injures three in Al-Meiram locality, West Kordofanانفجار مقذوف يُودى بحياة خمسه أطفال وجرح ثلاثة بمحلية الميرم بغرب كردفان",Activists in the Al-Meiram Emergency Room,1,El Meiram town,"airport neighborhood, Al-Meiram",West Kordofan state,Abyei - Muglad district,10.156837,27.691053,POINT (27.691053 10.156837),144416,Sudan,625,Africa,1,1,2024-12-06 00:00:00.000,2024-12-06 00:00:00.000,0,0,5,0,5,5,5,625,
563265,SUD-2024-1-17497-527,2024,true,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,1,"""Sudan Tribune,2024-12-06,Sudan air strike on mosque kills at least seven – lawyers""",Sudan Tribune,2024-12-06,Sudan air strike on mosque kills at least seven – lawyers,The Emergency Lawyers (a human rights group),1,Bahri/ Khartoum North town,Sheikh Ahmed al-Siddiq Mosque in the Shambat neighbourhood of Bahri,Khartoum state,Bahri district,15.645400,32.545050,POINT (32.54505 15.6454),152346,Sudan,625,Africa,1,1,2024-12-06 00:00:00.000,2024-12-06 00:00:00.000,0,0,7,0,7,7,7,625,
556376,SUD-2024-1-17497-481,2024,true,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,1,"""Darfur 24,2024-12-08,Warplanes bomb Kabkabiya in North Darfur""",Darfur 24,2024-12-08,Warplanes bomb Kabkabiya in North Darfur,One of the town’s civil leaders,1,Kabkabiyah town,"eastern Salam neighborhoods, the airport, and other places in the town of Kabkabiya",North Darfur state,Kebkabiya district,13.650000,24.083330,POINT (24.08333 13.65),149449,Sudan,625,Africa,1,1,2024-12-07 00:00:00.000,2024-12-07 00:00:00.000,0,0,0,1,1,1,1,625,
558729,SUD-2024-1-17497-520,2024,true,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,1,"""Radio Dabanga,2024-12-09,Intensified Sudan capital battles leave 31 dead, drones target Atbara again""",Radio Dabanga,2024-12-09,"Intensified Sudan capital battles leave 31 dead, drones target Atbara again",The Khartoum state Ministry of Health,5,Karari locality,"Karari neighbourhoods 2, 24, and 29",Khartoum state,Omdurman district,16.143450,32.121280,POINT (32.12128 16.14345),153065,Sudan,625,Africa,1,1,2024-12-07 00:00:00.000,2024-12-07 00:00:00.000,0,0,2,0,2,2,2,625,
558730,SUD-2024-1-17497-519,2024,true,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,1,"""Radio Dabanga,2024-12-09,Intensified Sudan capital battles leave 31 dead, drones target Atbara again""",Radio Dabanga,2024-12-09,"Intensified Sudan capital battles leave 31 dead, drones target Atbara again",The Khartoum state Ministry of Health,1,Omdurman town,El Zubeir Mousa Health Centre in the El Omda neighbourhood in old Omdurman,Khartoum state,Omdurman district,15.636111,32.437222,POINT (32.437222 15.636111),152345,Sudan,625,Africa,1,1,2024-12-07 00:00:00.000,2024-12-07 00:00:00.000,0,0,1,0,1,1,1,625,
556378,SUD-2024-1-17497-483,2024,true,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,3,"""Darfur 24,2024-12-09,South Khartoum residents bury warplane victims"";""Radio Dabanga,2024-12-09,Intensified Sudan capital battles leave 31 dead, drones target Atbara again"";""Sudan War Monitor,2024-12-10,Sudanese Air Force kills nearly 200 civilians in attacks on markets""",Darfur 24;Radio Dabanga;Sudan War Monitor,2024-12-09;2024-12-09;2024-12-10,"South Khartoum residents bury warplane victims;Intensified Sudan capital battles leave 31 dead, drones target Atbara again;Sudanese Air Force kills nearly 200 civilians in attacks on markets",A member of the Southern Belt Emergency Committee,1,Khartoum city,"ammonia fuel station in the Sixth Market in the Mayo area, Khartoum",Khartoum state,Khartoum district,15.588056,32.534167,POINT (32.534167 15.588056),152346,Sudan,625,Africa,1,1,2024-12-08 00:00:00.000,2024-12-08 00:00:00.000,0,0,28,0,28,28,28,625,
556406,SUD-2024-1-17497-485,2024,true,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,7,"""Darfur 24,2024-12-09,Deaths and injuries in an air strike on Kabkabiya market in North Darfur "";""Darfur 24,2024-12-09,Umma Party: Death toll from Kabkabiya market bombing in North Darfur rises to 86"";""Amnesty International,2024-12-12,Sudan: SAF airstrike on crowded market a flagrant war crime "";""OHCHR,2024-12-13,Sudan: Alarm as civilians killed in attacks on markets"";""Sudan War Monitor,2024-12-10,Sudanese Air Force kills nearly 200 civilians in attacks on markets"";""Sudan War Monitor,2024-12-12,More than 100 citizens killed in North Darfur, Rapid Support Forces arrest a number of citizens in Nyalaمصرع اكثر من 100 مواطن بشمال دارفور وقوات الدعم السريع تعتقل عدد من المواطنين بنيالا"";""al-Jazeera,2024-12-11,Dozens of civilians killed in two days of intense fighting in Sudan""",Darfur 24;Darfur 24;Amnesty International;OHCHR;Sudan War Monitor;Sudan War Monitor;al-Jazeera,2024-12-09;2024-12-09;2024-12-12;2024-12-13;2024-12-10;2024-12-12;2024-12-11,"Deaths and injuries in an air strike on Kabkabiya market in North Darfur ;Umma Party: Death toll from Kabkabiya market bombing in North Darfur rises to 86;Sudan: SAF airstrike on crowded market a flagrant war crime ;Sudan: Alarm as civilians killed in attacks on markets;Sudanese Air Force kills nearly 200 civilians in attacks on markets;More than 100 citizens killed in North Darfur, Rapid Support Forces arrest a number of citizens in Nyalaمصرع اكثر من 100 مواطن بشمال دارفور وقوات الدعم السريع تعتقل عدد من المواطنين بنيالا;Dozens of civilians killed in two days of intense fighting in Sudan",The National Umma Party and a medical source; rights group Emergency Lawyers,1,Kabkabiyah town,"Kabkabiya town market, mosques and other neighborhoods",North Darfur state,Kebkabiya district,13.650000,24.083330,POINT (24.08333 13.65),149449,Sudan,625,Africa,1,1,2024-12-09 00:00:00.000,2024-12-09 00:00:00.000,0,0,0,101,101,101,101,625,
556408,SUD-2024-1-17497-487,2024,true,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,4,"""Darfur 24,2024-12-11,A doctor and her children were killed in an artillery attack by the Rapid Support Forces on El Fasher"";""Darfur 24,2024-12-10,11 civilians killed in Rapid Support Forces artillery shelling of El Fasher"";""Sudan War Monitor,2024-12-12,More than 100 citizens killed in North Darfur, Rapid Support Forces arrest a number of citizens in Nyalaمصرع اكثر من 100 مواطن بشمال دارفور وقوات الدعم السريع تعتقل عدد من المواطنين بنيالا"";""Radio Dabanga,2024-12-15,El Fasher and Zamzam camp shelling: Yale HRL report confirms RSF heavy artillery presence in North Darfur""",Darfur 24;Darfur 24;Sudan War Monitor;Radio Dabanga,2024-12-11;2024-12-10;2024-12-12;2024-12-15,"A doctor and her children were killed in an artillery attack by the Rapid Support Forces on El Fasher;11 civilians killed in Rapid Support Forces artillery shelling of El Fasher;More than 100 citizens killed in North Darfur, Rapid Support Forces arrest a number of citizens in Nyalaمصرع اكثر من 100 مواطن بشمال دارفور وقوات الدعم السريع تعتقل عدد من المواطنين بنيالا;El Fasher and Zamzam camp shelling: Yale HRL report confirms RSF heavy artillery presence in North Darfur",eyewitnesses; the Ministry of Health,1,Al Fashir town,neighborhoods of Al-Madraj and Abu Shenibat in El Fasher,North Darfur state,El Fasher district,13.633333,25.350000,POINT (25.35 13.633333),149451,Sudan,625,Africa,1,1,2024-12-09 00:00:00.000,2024-12-09 00:00:00.000,0,0,7,4,11,11,11,625,
556407,SUD-2024-1-17497-486,2024,true,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,4,"""Sudan Tribune,2024-12-10,65 killed in Omdurman as RSF shells civilian areas"";""al-Jazeera,2024-12-11,Dozens of civilians killed in two days of intense fighting in Sudan"";""Darfur 24,2024-12-10,Civilians killed and wounded in Rapid Support Forces bombing of Karari"";""Darfur 24,2024-12-11,Death toll from Rapid Support Forces artillery shelling of Omdurman rises to 60 civilians""",Sudan Tribune;al-Jazeera;Darfur 24;Darfur 24,2024-12-10;2024-12-11;2024-12-10;2024-12-11,65 killed in Omdurman as RSF shells civilian areas;Dozens of civilians killed in two days of intense fighting in Sudan;Civilians killed and wounded in Rapid Support Forces bombing of Karari;Death toll from Rapid Support Forces artillery shelling of Omdurman rises to 60 civilians,A source from Karari; volunteers; officials,5,Karari locality,"Karari locality, including Sabreen Market and District 17",Khartoum state,Omdurman district,16.143450,32.121280,POINT (32.12128 16.14345),153065,Sudan,625,Africa,1,1,2024-12-10 00:00:00.000,2024-12-10 00:00:00.000,0,0,0,65,65,65,65,625,
556381,SUD-2024-1-17497-484,2024,true,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,3,"""Darfur 24,2024-12-10,8 people killed in Rapid Support Forces artillery shelling of Zamzam camp"";""Sudan War Monitor,2024-12-12,More than 100 citizens killed in North Darfur, Rapid Support Forces arrest a number of citizens in Nyalaمصرع اكثر من 100 مواطن بشمال دارفور وقوات الدعم السريع تعتقل عدد من المواطنين بنيالا"";""Radio Dabanga,2024-12-13,North Darfur: 80+ killed and injured in El Fasher assault""",Darfur 24;Sudan War Monitor;Radio Dabanga,2024-12-10;2024-12-12;2024-12-13,"8 people killed in Rapid Support Forces artillery shelling of Zamzam camp;More than 100 citizens killed in North Darfur, Rapid Support Forces arrest a number of citizens in Nyalaمصرع اكثر من 100 مواطن بشمال دارفور وقوات الدعم السريع تعتقل عدد من المواطنين بنيالا;North Darfur: 80+ killed and injured in El Fasher assault",a medical source at the Doctors Without Borders Hospital in Takomari,1,Zamzam camp,Zamzam camp,North Darfur state,El Fasher district,13.483333,25.300000,POINT (25.3 13.483333),148731,Sudan,625,Africa,1,1,2024-12-10 00:00:00.000,2024-12-10 00:00:00.000,0,0,0,8,8,8,8,625,
558731,SUD-2024-1-17497-521,2024,true,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,1,"""Radio Dabanga,2024-12-13,North Darfur: 80+ killed and injured in El Fasher assault""",Radio Dabanga,2024-12-13,North Darfur: 80+ killed and injured in El Fasher assault,Radio Dabanga,2,Al Fashir town,Tijani zawiya in eastern El Fasher,North Darfur state,El Fasher district,13.633333,25.350000,POINT (25.35 13.633333),149451,Sudan,625,Africa,1,1,2024-12-10 00:00:00.000,2024-12-10 00:00:00.000,0,0,0,1,1,1,1,625,
558543,SUD-2024-1-17497-492,2024,true,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,1,"""Darfur 24,2024-12-12,Deaths and injuries as a result of the Sudanese army’s bombing of “Nyala”, South Darfur""",Darfur 24,2024-12-12,"Deaths and injuries as a result of the Sudanese army’s bombing of “Nyala”, South Darfur",Darfur 24,1,Nyala town,water wells in the Neem Forest in Nyala,South Darfur state,Nyala district,12.050000,24.883333,POINT (24.883333 12.05),147290,Sudan,625,Africa,1,1,2024-12-10 00:00:00.000,2024-12-10 00:00:00.000,0,0,1,0,1,1,1,625,
558542,SUD-2024-1-17497-491,2024,true,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,2,"""Darfur 24,2024-12-12,Deaths and injuries as a result of the Sudanese army’s bombing of “Nyala”, South Darfur"";""Radio Dabanga,2024-12-13,Child among 3 killed in SAF airstrikes on South Darfur capital""",Darfur 24;Radio Dabanga,2024-12-12;2024-12-13,"Deaths and injuries as a result of the Sudanese army’s bombing of “Nyala”, South Darfur;Child among 3 killed in SAF airstrikes on South Darfur capital",a medical source and eyewitnesses,1,Nyala town,Nyala,South Darfur state,Nyala district,12.050000,24.883333,POINT (24.883333 12.05),147290,Sudan,625,Africa,1,1,2024-12-11 00:00:00.000,2024-12-11 00:00:00.000,0,0,6,0,6,6,6,625,
556409,SUD-2024-1-17497-488,2024,true,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,3,"""Radio Dabanga,2024-12-13,North Darfur: 80+ killed and injured in El Fasher assault"";""Sudan War Monitor,2024-12-12,More than 100 citizens killed in North Darfur, Rapid Support Forces arrest a number of citizens in Nyalaمصرع اكثر من 100 مواطن بشمال دارفور وقوات الدعم السريع تعتقل عدد من المواطنين بنيالا"";""Darfur 24,2024-12-11,15 civilians killed in Rapid Support Forces artillery shelling of El Fasher""",Radio Dabanga;Sudan War Monitor;Darfur 24,2024-12-13;2024-12-12;2024-12-11,"North Darfur: 80+ killed and injured in El Fasher assault;More than 100 citizens killed in North Darfur, Rapid Support Forces arrest a number of citizens in Nyalaمصرع اكثر من 100 مواطن بشمال دارفور وقوات الدعم السريع تعتقل عدد من المواطنين بنيالا;15 civilians killed in Rapid Support Forces artillery shelling of El Fasher",A medical source at the military hospital,1,Al Fashir town,"livestock market, the southern neighborhoods of El Fasher city, and the displaced persons’ gatherings in Shalla Prison",North Darfur state,El Fasher district,13.633333,25.350000,POINT (25.35 13.633333),149451,Sudan,625,Africa,1,1,2024-12-11 00:00:00.000,2024-12-11 00:00:00.000,0,0,15,0,15,15,15,625,
563308,SUD-2024-1-17497-528,2024,true,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,1,"""Xinhua news,2024-12-13,45 killed, 28 injured in paramilitary forces attacks: Sudanese army""",Xinhua news,2024-12-13,"45 killed, 28 injured in paramilitary forces attacks: Sudanese army",SAF,1,Al Fashir town,"neighborhoods in the southern sector of El Fasher, the Zamzam displacement camp south of the city, and the Abu Shouk camp to the north",North Darfur state,El Fasher district,13.633333,25.350000,POINT (25.35 13.633333),149451,Sudan,625,Africa,1,1,2024-12-12 00:00:00.000,2024-12-12 00:00:00.000,0,0,45,0,45,45,45,625,
558545,SUD-2024-1-17497-494,2024,true,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,3,"""Xinhua news,2024-12-13,9 killed, more than 20 injured in paramilitary attack in W. Sudan: local official"";""Radio Dabanga,2024-12-18,UN condemns airstrikes and shelling in Darfur and Khartoum"";""Darfur 24,2024-12-15,20 civilians killed and injured in a “drone” attack on El Fasher""",Xinhua news;Radio Dabanga;Darfur 24,2024-12-13;2024-12-18;2024-12-15,"9 killed, more than 20 injured in paramilitary attack in W. Sudan: local official;UN condemns airstrikes and shelling in Darfur and Khartoum;20 civilians killed and injured in a “drone” attack on El Fasher",Darfur 24,1,Al Fashir town,The Saudi Specialized Hospital for Women and Maternity,North Darfur state,El Fasher district,13.633333,25.350000,POINT (25.35 13.633333),149451,Sudan,625,Africa,1,1,2024-12-13 00:00:00.000,2024-12-13 00:00:00.000,0,0,0,10,10,10,10,625,
558544,SUD-2024-1-17497-493,2024,true,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,6,"""Darfur 24,2024-12-15,20 civilians killed and injured in a “drone” attack on El Fasher"";""Confidential report,2024-12-20,Victims of Sudan's War "";""Sudan War Monitor,2024-12-16,Rapid Support marches kill dozens of civilians in El Fasherمسيرات الدعم السريع تقضي بحياة عشرات المدنيين بالفاشر"";""Xinhua news,2024-12-16,At least 15 killed in paramilitary forces attack in western Sudan"";""Aljazeera News ,2024-12-16,At least 38 killed in drone attack on Sudan’s el-Fasher: Activists"";""Xinhua news,2024-12-16,Death toll from paramilitary forces attack in W. Sudan rises to 38""",Darfur 24;Confidential report;Sudan War Monitor;Xinhua news;Aljazeera News ;Xinhua news,2024-12-15;2024-12-20;2024-12-16;2024-12-16;2024-12-16;2024-12-16,20 civilians killed and injured in a “drone” attack on El Fasher;Victims of Sudan's War ;Rapid Support marches kill dozens of civilians in El Fasherمسيرات الدعم السريع تقضي بحياة عشرات المدنيين بالفاشر;At least 15 killed in paramilitary forces attack in western Sudan;At least 38 killed in drone attack on Sudan’s el-Fasher: Activists;Death toll from paramilitary forces attack in W. Sudan rises to 38,Eyewitnesses; confidential Report; Sudan War Monitor,1,Al Fashir town,Awlad Al-Reef neighborhood club in Al-Fasher,North Darfur state,El Fasher district,13.633333,25.350000,POINT (25.35 13.633333),149451,Sudan,625,Africa,1,1,2024-12-14 00:00:00.000,2024-12-14 00:00:00.000,0,0,38,0,38,38,38,625,
558641,SUD-2024-1-17497-502,2024,true,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,2,"""Confidential report,2024-12-20,Victims of Sudan's War "";""Sudan War Monitor,2024-12-19,Catastrophic human rights situation in Al-Jazeera and Sennar statesأوضاع كارثية لحالة حقوق الإنسان بولايتي الجزيرة وسنار""",Confidential report;Sudan War Monitor,2024-12-20;2024-12-19,Victims of Sudan's War ;Catastrophic human rights situation in Al-Jazeera and Sennar statesأوضاع كارثية لحالة حقوق الإنسان بولايتي الجزيرة وسنار,Confidential Report,1,Wad Hussein village,Wad Hussein Al-Halawiyin in the rural area of Al-Housh in southern Al-Jazeera.,Gezira state,El Hasahisa district,14.573000,33.187100,POINT (33.1871 14.573),150907,Sudan,625,Africa,1,1,2024-12-14 00:00:00.000,2024-12-14 00:00:00.000,0,0,3,0,3,3,3,625,
563317,SUD-2024-1-17497-529,2024,true,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,1,"""Sudan Tribune,2024-12-16,Sudan military drone strike kills 15 civilians on closed highway – lawyers""",Sudan Tribune,2024-12-16,Sudan military drone strike kills 15 civilians on closed highway – lawyers,,5,Road between Bara and Omdurman,on the “Omdurman-Bara” road,,,14.817000,31.516000,POINT (31.516 14.817),150904,Sudan,625,Africa,1,1,2024-12-14 00:00:00.000,2024-12-14 00:00:00.000,0,0,15,0,15,15,15,625,
558733,SUD-2024-1-17497-523,2024,true,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,1,"""Radio Dabanga,2024-12-17,Sudan clashes intensify amid mounting civilian toll""",Radio Dabanga,2024-12-17,Sudan clashes intensify amid mounting civilian toll,,1,Wad Madani town,Wad Madani,Gezira state,Wad Medani district,14.401180,33.519890,POINT (33.51989 14.40118),150188,Sudan,625,Africa,1,1,2024-12-15 00:00:00.000,2024-12-15 00:00:00.000,0,0,9,0,9,9,9,625,
558734,SUD-2024-1-17497-524,2024,true,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,1,"""Radio Dabanga,2024-12-17,Sudan clashes intensify amid mounting civilian toll""",Radio Dabanga,2024-12-17,Sudan clashes intensify amid mounting civilian toll,SAF media,1,Bahri/ Khartoum North town,near Jebel Kabashi in Khartoum state,Khartoum state,Bahri district,15.645400,32.545050,POINT (32.54505 15.6454),152346,Sudan,625,Africa,1,1,2024-12-16 00:00:00.000,2024-12-16 00:00:00.000,0,17,0,0,17,17,17,625,
558549,SUD-2024-1-17497-495,2024,true,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,1,"""Darfur 24,2024-12-17,6 people killed in Rapid Support Forces artillery shelling of El Fasher""",Darfur 24,2024-12-17,6 people killed in Rapid Support Forces artillery shelling of El Fasher,Witnesses,1,Al Fashir town,"Al-Zariba Mosque in the southwestern part of the livestock market, in El Fasher",North Darfur state,El Fasher district,13.633333,25.350000,POINT (25.35 13.633333),149451,Sudan,625,Africa,1,1,2024-12-16 00:00:00.000,2024-12-16 00:00:00.000,0,0,0,6,6,6,6,625,
558732,SUD-2024-1-17497-522,2024,true,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,1,"""Radio Dabanga,2024-12-17,Sudan clashes intensify amid mounting civilian toll""",Radio Dabanga,2024-12-17,Sudan clashes intensify amid mounting civilian toll,local sources,2,Wad Ashana town,near Wad Ashana in North Kordofan,North Kordofan state,Um Rawaba district,12.967340,31.649997,POINT (31.649997 12.96734),148024,Sudan,625,Africa,1,1,2024-12-17 00:00:00.000,2024-12-17 00:00:00.000,1,0,0,0,1,1,1,625,
558642,SUD-2024-1-17497-499,2024,true,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,4,"""Darfur 24,2024-12-18,16 civilians killed and injured in airstrike on IDP center in Nala"";""Sudan War Monitor,2024-12-21,A strategic march in Al Fasher kills two people, in addition to killing dozens of civilians in the villages of Ab Zariqa, south of Al Fasherمسيرة استراتيجية بالفاشر تقضي بحياة شخصين بجانب مقتل عشرات المدنيين بقرى اب زريقة جنوبي الفاشر"";""Radio Dabanga,2024-12-18,12 killed as fighting continues unabated in Darfur"";""IOM,2024-12-19,DTM Sudan Flash Alert: Conflict in Nyala Janoub (Nyala Town), South Darfur""",Darfur 24;Sudan War Monitor;Radio Dabanga;IOM,2024-12-18;2024-12-21;2024-12-18;2024-12-19,"16 civilians killed and injured in airstrike on IDP center in Nala;A strategic march in Al Fasher kills two people, in addition to killing dozens of civilians in the villages of Ab Zariqa, south of Al Fasherمسيرة استراتيجية بالفاشر تقضي بحياة شخصين بجانب مقتل عشرات المدنيين بقرى اب زريقة جنوبي الفاشر;12 killed as fighting continues unabated in Darfur;DTM Sudan Flash Alert: Conflict in Nyala Janoub (Nyala Town), South Darfur",Witnesses and a member of the displaced persons shelter room at Nyala Secondary School,1,Nyala town,Nyala Secondary School,South Darfur state,Nyala district,12.050000,24.883333,POINT (24.883333 12.05),147290,Sudan,625,Africa,1,1,2024-12-17 00:00:00.000,2024-12-17 00:00:00.000,0,0,4,0,4,4,4,625,
